PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,b,1991,77,0.04890,0.04773,0.5,55997,2673,54660,558653,9.98
USA,b,1991,78,0.05202,0.05070,0.5,53324,2704,51972,503992,9.45
USA,b,1991,79,0.05637,0.05482,0.5,50620,2775,49233,452020,8.93
USA,b,1991,80,0.06511,0.06306,0.5,47845,3017,46337,402788,8.42
USA,b,1991,81,0.07121,0.06876,0.5,44828,3082,43287,356451,7.95
USA,b,1991,82,0.07735,0.07447,0.5,41746,3109,40191,313164,7.50
USA,b,1991,83,0.08575,0.08222,0.5,38637,3177,37049,272973,7.07
USA,b,1991,84,0.09312,0.08898,0.5,35460,3155,33883,235924,6.65
USA,b,1991,85,0.10179,0.09686,0.5,32305,3129,30741,202041,6.25
USA,b,1991,86,0.11149,0.10561,0.5,29176,3081,27635,171301,5.87
USA,b,1991,87,0.12286,0.11575,0.5,26095,3020,24585,143665,5.51
USA,b,1991,88,0.13417,0.12574,0.5,23075,2901,21624,119081,5.16
USA,b,1991,89,0.14718,0.13709,0.5,20173,2766,18790,97457,4.83
USA,b,1991,90,0.16181,0.14970,0.5,17408,2606,16105,78666,4.52
USA,b,1991,91,0.17994,0.16509,0.5,14802,2444,13580,62562,4.23
USA,b,1991,92,0.19420,0.17701,0.5,12358,2188,11264,48982,3.96
USA,b,1991,93,0.21325,0.19270,0.5,10171,1960,9191,37717,3.71
USA,b,1991,94,0.23561,0.21078,0.5,8211,1731,7345,28527,3.47
USA,b,1991,95,0.25247,0.22417,0.5,6480,1453,5754,21181,3.27
USA,b,1991,96,0.27378,0.24081,0.5,5027,1211,4422,15428,3.07
USA,b,1991,97,0.29625,0.25803,0.5,3817,985,3324,11006,2.88
USA,b,1991,98,0.31982,0.27573,0.5,2832,781,2441,7681,2.71
USA,b,1991,99,0.34443,0.29383,0.5,2051,603,1750,5240,2.55
USA,b,1991,100,0.36998,0.31222,0.5,1448,452,1222,3490,2.41
USA,b,1991,101,0.39636,0.33080,0.5,996,330,831,2268,2.28
USA,b,1991,102,0.42343,0.34945,0.5,667,233,550,1436,2.15
USA,b,1991,103,0.45104,0.36804,0.5,434,160,354,886,2.04
USA,b,1991,104,0.47903,0.38646,0.5,274,106,221,532,1.94
USA,b,1991,105,0.50721,0.40460,0.5,168,68,134,311,1.85
USA,b,1991,106,0.53542,0.42235,0.5,100,42,79,177,1.77
USA,b,1991,107,0.56346,0.43961,0.5,58,25,45,98,1.69
USA,b,1991,108,0.59116,0.45629,0.5,32,15,25,53,1.63
USA,b,1991,109,0.61834,0.47231,0.5,18,8,13,28,1.58
USA,b,1991,110+,0.64485,1.00000,1.55,9,9,14,14,1.55
USA,b,1992,0,0.00879,0.00872,0.07,100000,872,99191,7580399,75.80
USA,b,1992,1,0.00068,0.00068,0.5,99128,67,99094,7481207,75.47
USA,b,1992,2,0.00046,0.00046,0.5,99060,45,99038,7382113,74.52
USA,b,1992,3,0.00033,0.00033,0.5,99015,33,98999,7283076,73.56
USA,b,1992,4,0.00027,0.00027,0.5,98982,27,98969,7184077,72.58
USA,b,1992,5,0.00024,0.00024,0.5,98955,24,98943,7085108,71.60
USA,b,1992,6,0.00020,0.00020,0.5,98931,20,98922,6986165,70.62
USA,b,1992,7,0.00020,0.00020,0.5,98912,20,98902,6887243,69.63
USA,b,1992,8,0.00019,0.00019,0.5,98892,19,98882,6788341,68.64
USA,b,1992,9,0.00018,0.00018,0.5,98873,18,98864,6689459,67.66
USA,b,1992,10,0.00018,0.00018,0.5,98855,17,98846,6590595,66.67
USA,b,1992,11,0.00019,0.00019,0.5,98837,19,98828,6491749,65.68
USA,b,1992,12,0.00022,0.00022,0.5,98819,22,98808,6392921,64.69
USA,b,1992,13,0.00027,0.00027,0.5,98797,27,98783,6294113,63.71
USA,b,1992,14,0.00037,0.00037,0.5,98770,37,98751,6195330,62.72
USA,b,1992,15,0.00054,0.00054,0.5,98733,54,98706,6096578,61.75
USA,b,1992,16,0.00075,0.00075,0.5,98679,74,98643,5997872,60.78
USA,b,1992,17,0.00085,0.00085,0.5,98606,84,98564,5899230,59.83
USA,b,1992,18,0.00101,0.00101,0.5,98522,99,98472,5800666,58.88
USA,b,1992,19,0.00101,0.00101,0.5,98422,99,98373,5702194,57.94
USA,b,1992,20,0.00101,0.00101,0.5,98323,99,98273,5603821,56.99
USA,b,1992,21,0.00110,0.00110,0.5,98224,108,98170,5505548,56.05
USA,b,1992,22,0.00106,0.00106,0.5,98115,104,98063,5407378,55.11
USA,b,1992,23,0.00105,0.00105,0.5,98011,103,97960,5309315,54.17
USA,b,1992,24,0.00103,0.00103,0.5,97908,101,97858,5211355,53.23
USA,b,1992,25,0.00108,0.00108,0.5,97807,106,97754,5113497,52.28
USA,b,1992,26,0.00112,0.00111,0.5,97701,109,97647,5015743,51.34
USA,b,1992,27,0.00118,0.00118,0.5,97593,115,97535,4918096,50.39
USA,b,1992,28,0.00129,0.00129,0.5,97477,126,97414,4820561,49.45
USA,b,1992,29,0.00125,0.00125,0.5,97351,121,97291,4723147,48.52
USA,b,1992,30,0.00135,0.00135,0.5,97230,131,97164,4625856,47.58
USA,b,1992,31,0.00145,0.00144,0.5,97099,140,97029,4528692,46.64
USA,b,1992,32,0.00152,0.00152,0.5,96958,147,96885,4431664,45.71
USA,b,1992,33,0.00164,0.00163,0.5,96811,158,96732,4334779,44.78
USA,b,1992,34,0.00167,0.00166,0.5,96653,161,96573,4238046,43.85
USA,b,1992,35,0.00180,0.00180,0.5,96492,173,96406,4141474,42.92
USA,b,1992,36,0.00188,0.00187,0.5,96319,181,96229,4045068,42.00
USA,b,1992,37,0.00194,0.00194,0.5,96138,186,96045,3948840,41.07
USA,b,1992,38,0.00223,0.00222,0.5,95952,213,95846,3852794,40.15
USA,b,1992,39,0.00213,0.00213,0.5,95739,204,95637,3756949,39.24
USA,b,1992,40,0.00232,0.00232,0.5,95535,222,95424,3661312,38.32
USA,b,1992,41,0.00250,0.00250,0.5,95314,238,95194,3565888,37.41
USA,b,1992,42,0.00264,0.00264,0.5,95075,251,94950,3470693,36.50
USA,b,1992,43,0.00279,0.00279,0.5,94824,264,94692,3375744,35.60
USA,b,1992,44,0.00281,0.00281,0.5,94560,266,94427,3281051,34.70
USA,b,1992,45,0.00320,0.00319,0.5,94294,301,94144,3186624,33.79
USA,b,1992,46,0.00333,0.00332,0.5,93993,312,93837,3092480,32.90
USA,b,1992,47,0.00371,0.00370,0.5,93681,347,93507,2998643,32.01
USA,b,1992,48,0.00411,0.00410,0.5,93334,383,93143,2905136,31.13
USA,b,1992,49,0.00434,0.00433,0.5,92951,402,92750,2811993,30.25
USA,b,1992,50,0.00461,0.00460,0.5,92549,426,92336,2719243,29.38
USA,b,1992,51,0.00519,0.00518,0.5,92123,477,91885,2626907,28.52
USA,b,1992,52,0.00571,0.00570,0.5,91646,522,91385,2535022,27.66
USA,b,1992,53,0.00618,0.00616,0.5,91124,562,90844,2443636,26.82
USA,b,1992,54,0.00659,0.00657,0.5,90563,595,90265,2352793,25.98
USA,b,1992,55,0.00737,0.00734,0.5,89968,660,89638,2262528,25.15
USA,b,1992,56,0.00813,0.00810,0.5,89308,723,88946,2172890,24.33
USA,b,1992,57,0.00878,0.00874,0.5,88584,774,88197,2083944,23.52
USA,b,1992,58,0.01013,0.01008,0.5,87810,885,87368,1995746,22.73
USA,b,1992,59,0.01061,0.01056,0.5,86925,918,86466,1908379,21.95
USA,b,1992,60,0.01179,0.01172,0.5,86007,1008,85503,1821913,21.18
USA,b,1992,61,0.01269,0.01261,0.5,84999,1072,84463,1736409,20.43
USA,b,1992,62,0.01416,0.01406,0.5,83928,1180,83338,1651946,19.68
USA,b,1992,63,0.01504,0.01493,0.5,82748,1236,82130,1568608,18.96
USA,b,1992,64,0.01621,0.01608,0.5,81512,1311,80857,1486478,18.24
USA,b,1992,65,0.01780,0.01764,0.5,80201,1415,79494,1405621,17.53
USA,b,1992,66,0.01930,0.01912,0.5,78787,1506,78034,1326127,16.83
USA,b,1992,67,0.02117,0.02095,0.5,77280,1619,76471,1248094,16.15
USA,b,1992,68,0.02338,0.02311,0.5,75661,1748,74787,1171623,15.49
USA,b,1992,69,0.02413,0.02384,0.5,73913,1762,73032,1096836,14.84
USA,b,1992,70,0.02659,0.02624,0.5,72151,1893,71204,1023804,14.19
USA,b,1992,71,0.02904,0.02863,0.5,70258,2011,69252,952600,13.56
USA,b,1992,72,0.03184,0.03134,0.5,68246,2139,67177,883348,12.94
USA,b,1992,73,0.03418,0.03360,0.5,66108,2221,64997,816171,12.35
USA,b,1992,74,0.03757,0.03688,0.5,63886,2356,62708,751173,11.76
USA,b,1992,75,0.04009,0.03930,0.5,61530,2418,60321,688465,11.19
USA,b,1992,76,0.04338,0.04246,0.5,59112,2510,57857,628144,10.63
USA,b,1992,77,0.04768,0.04657,0.5,56602,2636,55284,570287,10.08
USA,b,1992,78,0.05124,0.04996,0.5,53966,2696,52618,515003,9.54
USA,b,1992,79,0.05590,0.05438,0.5,51270,2788,49876,462385,9.02
USA,b,1992,80,0.06315,0.06122,0.5,48482,2968,46998,412509,8.51
USA,b,1992,81,0.06991,0.06755,0.5,45514,3074,43977,365511,8.03
USA,b,1992,82,0.07738,0.07449,0.5,42440,3162,40859,321534,7.58
USA,b,1992,83,0.08325,0.07993,0.5,39278,3139,37709,280675,7.15
USA,b,1992,84,0.09204,0.08800,0.5,36139,3180,34549,242967,6.72
USA,b,1992,85,0.10101,0.09615,0.5,32959,3169,31374,208418,6.32
USA,b,1992,86,0.10977,0.10406,0.5,29790,3100,28240,177043,5.94
USA,b,1992,87,0.12026,0.11344,0.5,26690,3028,25176,148804,5.58
USA,b,1992,88,0.13259,0.12434,0.5,23662,2942,22191,123628,5.22
USA,b,1992,89,0.14458,0.13483,0.5,20720,2794,19323,101437,4.90
USA,b,1992,90,0.15810,0.14652,0.5,17926,2627,16613,82114,4.58
USA,b,1992,91,0.17314,0.15935,0.5,15300,2438,14081,65501,4.28
USA,b,1992,92,0.19442,0.17720,0.5,12862,2279,11722,51420,4.00
USA,b,1992,93,0.21101,0.19087,0.5,10583,2020,9573,39698,3.75
USA,b,1992,94,0.23210,0.20796,0.5,8563,1781,7672,30125,3.52
USA,b,1992,95,0.24857,0.22109,0.5,6782,1499,6032,22453,3.31
USA,b,1992,96,0.26957,0.23755,0.5,5283,1255,4655,16421,3.11
USA,b,1992,97,0.29170,0.25457,0.5,4028,1025,3515,11766,2.92
USA,b,1992,98,0.31493,0.27209,0.5,3002,817,2594,8251,2.75
USA,b,1992,99,0.33919,0.29001,0.5,2185,634,1869,5657,2.59
USA,b,1992,100,0.36439,0.30823,0.5,1552,478,1312,3788,2.44
USA,b,1992,101,0.39043,0.32666,0.5,1073,351,898,2476,2.31
USA,b,1992,102,0.41716,0.34517,0.5,723,249,598,1578,2.18
USA,b,1992,103,0.44446,0.36365,0.5,473,172,387,980,2.07
USA,b,1992,104,0.47216,0.38198,0.5,301,115,244,592,1.97
USA,b,1992,105,0.50010,0.40006,0.5,186,74,149,349,1.87
USA,b,1992,106,0.52809,0.41778,0.5,112,47,88,200,1.79
USA,b,1992,107,0.55596,0.43503,0.5,65,28,51,112,1.72
USA,b,1992,108,0.58354,0.45174,0.5,37,17,28,61,1.65
USA,b,1992,109,0.61065,0.46782,0.5,20,9,15,32,1.60
USA,b,1992,110+,0.63715,1.00000,1.57,11,11,17,17,1.57
USA,b,1993,0,0.00861,0.00854,0.07,100000,854,99208,7559302,75.59
USA,b,1993,1,0.00069,0.00069,0.5,99146,68,99112,7460095,75.24
USA,b,1993,2,0.00046,0.00046,0.5,99078,46,99055,7360983,74.30
USA,b,1993,3,0.00037,0.00037,0.5,99032,36,99014,7261928,73.33
USA,b,1993,4,0.00028,0.00028,0.5,98996,28,98982,7162914,72.36
USA,b,1993,5,0.00022,0.00022,0.5,98968,22,98957,7063932,71.38
USA,b,1993,6,0.00023,0.00023,0.5,98946,23,98935,6964975,70.39
USA,b,1993,7,0.00021,0.00021,0.5,98924,21,98913,6866040,69.41
USA,b,1993,8,0.00021,0.00021,0.5,98903,21,98892,6767127,68.42
USA,b,1993,9,0.00018,0.00018,0.5,98882,18,98873,6668235,67.44
USA,b,1993,10,0.00017,0.00017,0.5,98864,17,98856,6569362,66.45
USA,b,1993,11,0.00019,0.00019,0.5,98847,18,98838,6470506,65.46
USA,b,1993,12,0.00022,0.00022,0.5,98829,22,98818,6371669,64.47
USA,b,1993,13,0.00030,0.00030,0.5,98807,29,98792,6272851,63.49
USA,b,1993,14,0.00040,0.00040,0.5,98777,40,98758,6174059,62.50
USA,b,1993,15,0.00052,0.00052,0.5,98738,51,98712,6075301,61.53
USA,b,1993,16,0.00077,0.00077,0.5,98686,76,98648,5976589,60.56
USA,b,1993,17,0.00087,0.00087,0.5,98611,85,98568,5877941,59.61
USA,b,1993,18,0.00107,0.00107,0.5,98525,106,98472,5779373,58.66
USA,b,1993,19,0.00106,0.00106,0.5,98419,104,98367,5680901,57.72
USA,b,1993,20,0.00105,0.00105,0.5,98315,103,98264,5582534,56.78
USA,b,1993,21,0.00111,0.00111,0.5,98212,109,98158,5484270,55.84
USA,b,1993,22,0.00109,0.00109,0.5,98103,107,98050,5386112,54.90
USA,b,1993,23,0.00110,0.00110,0.5,97997,108,97943,5288062,53.96
USA,b,1993,24,0.00106,0.00106,0.5,97889,103,97837,5190120,53.02
USA,b,1993,25,0.00107,0.00107,0.5,97785,105,97733,5092283,52.08
USA,b,1993,26,0.00111,0.00111,0.5,97680,108,97626,4994550,51.13
USA,b,1993,27,0.00117,0.00117,0.5,97572,114,97515,4896924,50.19
USA,b,1993,28,0.00131,0.00131,0.5,97458,128,97394,4799409,49.25
USA,b,1993,29,0.00131,0.00130,0.5,97330,127,97266,4702015,48.31
USA,b,1993,30,0.00140,0.00140,0.5,97203,136,97135,4604749,47.37
USA,b,1993,31,0.00150,0.00150,0.5,97067,146,96994,4507614,46.44
USA,b,1993,32,0.00159,0.00159,0.5,96921,154,96844,4410620,45.51
USA,b,1993,33,0.00167,0.00167,0.5,96767,162,96686,4313776,44.58
USA,b,1993,34,0.00172,0.00172,0.5,96605,166,96522,4217090,43.65
USA,b,1993,35,0.00176,0.00176,0.5,96439,170,96354,4120567,42.73
USA,b,1993,36,0.00196,0.00195,0.5,96269,188,96175,4024213,41.80
USA,b,1993,37,0.00206,0.00206,0.5,96081,198,95983,3928038,40.88
USA,b,1993,38,0.00227,0.00226,0.5,95884,217,95775,3832055,39.97
USA,b,1993,39,0.00222,0.00221,0.5,95667,212,95561,3736280,39.06
USA,b,1993,40,0.00240,0.00240,0.5,95455,229,95341,3640719,38.14
USA,b,1993,41,0.00258,0.00258,0.5,95226,245,95104,3545378,37.23
USA,b,1993,42,0.00270,0.00270,0.5,94981,256,94853,3450275,36.33
USA,b,1993,43,0.00289,0.00289,0.5,94725,273,94588,3355422,35.42
USA,b,1993,44,0.00292,0.00292,0.5,94451,276,94313,3260834,34.52
USA,b,1993,45,0.00312,0.00312,0.5,94176,293,94029,3166520,33.62
USA,b,1993,46,0.00355,0.00354,0.5,93882,332,93716,3072492,32.73
USA,b,1993,47,0.00362,0.00361,0.5,93550,338,93381,2978776,31.84
USA,b,1993,48,0.00417,0.00416,0.5,93212,388,93018,2885395,30.96
USA,b,1993,49,0.00422,0.00421,0.5,92824,391,92628,2792377,30.08
USA,b,1993,50,0.00482,0.00481,0.5,92433,445,92211,2699749,29.21
USA,b,1993,51,0.00521,0.00519,0.5,91989,478,91750,2607538,28.35
USA,b,1993,52,0.00572,0.00570,0.5,91511,522,91250,2515788,27.49
USA,b,1993,53,0.00628,0.00626,0.5,90989,570,90704,2424538,26.65
USA,b,1993,54,0.00659,0.00656,0.5,90420,594,90123,2333834,25.81
USA,b,1993,55,0.00732,0.00729,0.5,89826,655,89499,2243711,24.98
USA,b,1993,56,0.00809,0.00806,0.5,89171,718,88812,2154213,24.16
USA,b,1993,57,0.00881,0.00877,0.5,88453,776,88065,2065401,23.35
USA,b,1993,58,0.01025,0.01020,0.5,87677,894,87230,1977336,22.55
USA,b,1993,59,0.01058,0.01052,0.5,86783,913,86326,1890106,21.78
USA,b,1993,60,0.01186,0.01179,0.5,85870,1012,85364,1803779,21.01
USA,b,1993,61,0.01309,0.01300,0.5,84858,1103,84306,1718416,20.25
USA,b,1993,62,0.01411,0.01401,0.5,83754,1174,83167,1634110,19.51
USA,b,1993,63,0.01528,0.01517,0.5,82581,1253,81954,1550942,18.78
USA,b,1993,64,0.01605,0.01592,0.5,81328,1295,80681,1468988,18.06
USA,b,1993,65,0.01798,0.01782,0.5,80033,1426,79320,1388308,17.35
USA,b,1993,66,0.01926,0.01908,0.5,78607,1500,77857,1308987,16.65
USA,b,1993,67,0.02103,0.02081,0.5,77108,1605,76305,1231130,15.97
USA,b,1993,68,0.02373,0.02346,0.5,75503,1771,74618,1154824,15.30
USA,b,1993,69,0.02488,0.02458,0.5,73732,1812,72826,1080207,14.65
USA,b,1993,70,0.02671,0.02636,0.5,71920,1896,70972,1007381,14.01
USA,b,1993,71,0.02939,0.02897,0.5,70024,2028,69010,936409,13.37
USA,b,1993,72,0.03168,0.03119,0.5,67996,2121,66935,867399,12.76
USA,b,1993,73,0.03541,0.03479,0.5,65875,2292,64729,800463,12.15
USA,b,1993,74,0.03708,0.03640,0.5,63583,2315,62426,735734,11.57
USA,b,1993,75,0.04075,0.03994,0.5,61269,2447,60045,673308,10.99
USA,b,1993,76,0.04454,0.04357,0.5,58822,2563,57540,613263,10.43
USA,b,1993,77,0.04816,0.04702,0.5,56259,2645,54936,555723,9.88
USA,b,1993,78,0.05272,0.05136,0.5,53613,2754,52236,500787,9.34
USA,b,1993,79,0.05711,0.05552,0.5,50860,2824,49448,448550,8.82
USA,b,1993,80,0.06581,0.06372,0.5,48036,3061,46505,399103,8.31
USA,b,1993,81,0.07154,0.06907,0.5,44975,3106,43422,352597,7.84
USA,b,1993,82,0.07909,0.07608,0.5,41869,3185,40276,309176,7.38
USA,b,1993,83,0.08689,0.08327,0.5,38683,3221,37073,268899,6.95
USA,b,1993,84,0.09388,0.08967,0.5,35462,3180,33872,231827,6.54
USA,b,1993,85,0.10433,0.09916,0.5,32282,3201,30682,197954,6.13
USA,b,1993,86,0.11452,0.10831,0.5,29081,3150,27506,167273,5.75
USA,b,1993,87,0.12557,0.11815,0.5,25931,3064,24399,139766,5.39
USA,b,1993,88,0.13775,0.12887,0.5,22868,2947,21394,115367,5.05
USA,b,1993,89,0.15340,0.14247,0.5,19920,2838,18501,93973,4.72
USA,b,1993,90,0.16631,0.15354,0.5,17082,2623,15771,75471,4.42
USA,b,1993,91,0.17912,0.16440,0.5,14460,2377,13271,59700,4.13
USA,b,1993,92,0.20148,0.18304,0.5,12082,2212,10977,46429,3.84
USA,b,1993,93,0.22406,0.20149,0.5,9871,1989,8876,35453,3.59
USA,b,1993,94,0.24346,0.21704,0.5,7882,1711,7027,26576,3.37
USA,b,1993,95,0.26179,0.23149,0.5,6171,1429,5457,19550,3.17
USA,b,1993,96,0.28416,0.24881,0.5,4743,1180,4153,14093,2.97
USA,b,1993,97,0.30773,0.26669,0.5,3563,950,3088,9940,2.79
USA,b,1993,98,0.33241,0.28503,0.5,2613,745,2240,6853,2.62
USA,b,1993,99,0.35812,0.30373,0.5,1868,567,1584,4612,2.47
USA,b,1993,100,0.38474,0.32267,0.5,1301,420,1091,3028,2.33
USA,b,1993,101,0.41216,0.34173,0.5,881,301,730,1938,2.20
USA,b,1993,102,0.44019,0.36079,0.5,580,209,475,1207,2.08
USA,b,1993,103,0.46869,0.37971,0.5,371,141,300,732,1.97
USA,b,1993,104,0.49746,0.39838,0.5,230,92,184,432,1.88
USA,b,1993,105,0.52632,0.41667,0.5,138,58,110,248,1.79
USA,b,1993,106,0.55506,0.43448,0.5,81,35,63,138,1.71
USA,b,1993,107,0.58349,0.45171,0.5,46,21,35,75,1.64
USA,b,1993,108,0.61144,0.46828,0.5,25,12,19,40,1.58
USA,b,1993,109,0.63872,0.48411,0.5,13,6,10,20,1.53
USA,b,1993,110+,0.66517,1.00000,1.5,7,7,10,10,1.50
USA,b,1994,0,0.00828,0.00821,0.07,100000,821,99237,7576576,75.77
USA,b,1994,1,0.00065,0.00065,0.5,99179,65,99146,7477339,75.39
USA,b,1994,2,0.00045,0.00045,0.5,99114,44,99092,7378192,74.44
USA,b,1994,3,0.00034,0.00034,0.5,99070,33,99053,7279101,73.47
USA,b,1994,4,0.00028,0.00028,0.5,99036,28,99022,7180048,72.50
USA,b,1994,5,0.00022,0.00022,0.5,99008,22,98997,7081026,71.52
USA,b,1994,6,0.00021,0.00021,0.5,98986,21,98975,6982029,70.54
USA,b,1994,7,0.00019,0.00019,0.5,98965,19,98956,6883053,69.55
USA,b,1994,8,0.00019,0.00019,0.5,98946,19,98937,6784098,68.56
USA,b,1994,9,0.00017,0.00017,0.5,98927,17,98919,6685161,67.58
USA,b,1994,10,0.00018,0.00018,0.5,98910,18,98902,6586242,66.59
USA,b,1994,11,0.00018,0.00018,0.5,98893,18,98884,6487341,65.60
USA,b,1994,12,0.00022,0.00022,0.5,98875,22,98864,6388457,64.61
USA,b,1994,13,0.00027,0.00027,0.5,98852,27,98839,6289593,63.63
USA,b,1994,14,0.00039,0.00039,0.5,98826,39,98806,6190754,62.64
USA,b,1994,15,0.00052,0.00052,0.5,98787,52,98761,6091948,61.67
USA,b,1994,16,0.00074,0.00074,0.5,98736,73,98699,5993186,60.70
USA,b,1994,17,0.00090,0.00090,0.5,98662,89,98618,5894488,59.74
USA,b,1994,18,0.00105,0.00105,0.5,98573,103,98522,5795870,58.80
USA,b,1994,19,0.00108,0.00107,0.5,98470,106,98417,5697348,57.86
USA,b,1994,20,0.00105,0.00105,0.5,98364,103,98313,5598931,56.92
USA,b,1994,21,0.00111,0.00111,0.5,98261,109,98207,5500618,55.98
USA,b,1994,22,0.00108,0.00108,0.5,98152,106,98100,5402411,55.04
USA,b,1994,23,0.00107,0.00107,0.5,98047,105,97994,5304311,54.10
USA,b,1994,24,0.00105,0.00105,0.5,97942,103,97890,5206317,53.16
USA,b,1994,25,0.00105,0.00105,0.5,97839,103,97788,5108426,52.21
USA,b,1994,26,0.00111,0.00111,0.5,97736,108,97682,5010639,51.27
USA,b,1994,27,0.00115,0.00115,0.5,97628,113,97572,4912956,50.32
USA,b,1994,28,0.00129,0.00129,0.5,97515,126,97453,4815385,49.38
USA,b,1994,29,0.00129,0.00129,0.5,97390,125,97327,4717932,48.44
USA,b,1994,30,0.00140,0.00140,0.5,97264,136,97197,4620605,47.51
USA,b,1994,31,0.00151,0.00151,0.5,97129,147,97055,4523408,46.57
USA,b,1994,32,0.00158,0.00158,0.5,96982,154,96905,4426353,45.64
USA,b,1994,33,0.00173,0.00173,0.5,96828,167,96745,4329448,44.71
USA,b,1994,34,0.00174,0.00174,0.5,96661,168,96577,4232704,43.79
USA,b,1994,35,0.00185,0.00184,0.5,96493,178,96404,4136127,42.86
USA,b,1994,36,0.00194,0.00193,0.5,96315,186,96222,4039723,41.94
USA,b,1994,37,0.00209,0.00209,0.5,96129,201,96028,3943501,41.02
USA,b,1994,38,0.00224,0.00224,0.5,95928,215,95820,3847473,40.11
USA,b,1994,39,0.00226,0.00225,0.5,95713,216,95605,3751653,39.20
USA,b,1994,40,0.00241,0.00241,0.5,95497,230,95382,3656048,38.28
USA,b,1994,41,0.00262,0.00262,0.5,95267,249,95142,3560667,37.38
USA,b,1994,42,0.00275,0.00275,0.5,95017,261,94887,3465525,36.47
USA,b,1994,43,0.00289,0.00289,0.5,94756,273,94620,3370638,35.57
USA,b,1994,44,0.00302,0.00301,0.5,94483,285,94340,3276018,34.67
USA,b,1994,45,0.00325,0.00324,0.5,94198,305,94045,3181678,33.78
USA,b,1994,46,0.00345,0.00344,0.5,93893,323,93731,3087632,32.88
USA,b,1994,47,0.00387,0.00386,0.5,93569,361,93389,2993901,32.00
USA,b,1994,48,0.00393,0.00393,0.5,93208,366,93025,2900513,31.12
USA,b,1994,49,0.00426,0.00425,0.5,92842,394,92645,2807488,30.24
USA,b,1994,50,0.00461,0.00460,0.5,92448,426,92235,2714843,29.37
USA,b,1994,51,0.00534,0.00533,0.5,92022,491,91777,2622608,28.50
USA,b,1994,52,0.00568,0.00566,0.5,91531,518,91272,2530831,27.65
USA,b,1994,53,0.00625,0.00623,0.5,91013,567,90730,2439559,26.80
USA,b,1994,54,0.00662,0.00660,0.5,90447,597,90148,2348829,25.97
USA,b,1994,55,0.00720,0.00717,0.5,89850,644,89528,2258681,25.14
USA,b,1994,56,0.00787,0.00783,0.5,89206,699,88856,2169153,24.32
USA,b,1994,57,0.00859,0.00855,0.5,88507,757,88128,2080297,23.50
USA,b,1994,58,0.00982,0.00977,0.5,87750,857,87321,1992168,22.70
USA,b,1994,59,0.01042,0.01037,0.5,86893,901,86442,1904847,21.92
USA,b,1994,60,0.01145,0.01138,0.5,85992,979,85502,1818405,21.15
USA,b,1994,61,0.01294,0.01286,0.5,85013,1093,84466,1732902,20.38
USA,b,1994,62,0.01400,0.01391,0.5,83920,1167,83336,1648436,19.64
USA,b,1994,63,0.01478,0.01468,0.5,82753,1214,82145,1565100,18.91
USA,b,1994,64,0.01611,0.01598,0.5,81538,1303,80887,1482954,18.19
USA,b,1994,65,0.01717,0.01702,0.5,80235,1366,79553,1402067,17.47
USA,b,1994,66,0.01900,0.01882,0.5,78870,1484,78127,1322515,16.77
USA,b,1994,67,0.02066,0.02045,0.5,77385,1583,76594,1244387,16.08
USA,b,1994,68,0.02285,0.02259,0.5,75803,1712,74947,1167793,15.41
USA,b,1994,69,0.02490,0.02459,0.5,74090,1822,73179,1092847,14.75
USA,b,1994,70,0.02670,0.02634,0.5,72268,1904,71316,1019667,14.11
USA,b,1994,71,0.02889,0.02848,0.5,70365,2004,69362,948351,13.48
USA,b,1994,72,0.03135,0.03087,0.5,68360,2110,67305,878988,12.86
USA,b,1994,73,0.03401,0.03344,0.5,66250,2215,65142,811683,12.25
USA,b,1994,74,0.03696,0.03629,0.5,64035,2324,62873,746541,11.66
USA,b,1994,75,0.03907,0.03832,0.5,61711,2365,60528,683668,11.08
USA,b,1994,76,0.04393,0.04299,0.5,59346,2551,58070,623140,10.50
USA,b,1994,77,0.04742,0.04632,0.5,56795,2631,55479,565070,9.95
USA,b,1994,78,0.05111,0.04984,0.5,54164,2699,52814,509590,9.41
USA,b,1994,79,0.05636,0.05481,0.5,51465,2821,50054,456776,8.88
USA,b,1994,80,0.06507,0.06302,0.5,48644,3066,47111,406722,8.36
USA,b,1994,81,0.07072,0.06831,0.5,45578,3113,44021,359611,7.89
USA,b,1994,82,0.07727,0.07440,0.5,42465,3159,40885,315589,7.43
USA,b,1994,83,0.08602,0.08247,0.5,39306,3241,37685,274704,6.99
USA,b,1994,84,0.09436,0.09011,0.5,36064,3250,34439,237019,6.57
USA,b,1994,85,0.10346,0.09838,0.5,32814,3228,31200,202580,6.17
USA,b,1994,86,0.11372,0.10760,0.5,29586,3183,27995,171380,5.79
USA,b,1994,87,0.12370,0.11649,0.5,26403,3076,24865,143385,5.43
USA,b,1994,88,0.13726,0.12844,0.5,23327,2996,21829,118520,5.08
USA,b,1994,89,0.14953,0.13913,0.5,20331,2829,18917,96691,4.76
USA,b,1994,90,0.16661,0.15379,0.5,17502,2692,16156,77775,4.44
USA,b,1994,91,0.17987,0.16503,0.5,14811,2444,13589,61618,4.16
USA,b,1994,92,0.19902,0.18101,0.5,12366,2238,11247,48030,3.88
USA,b,1994,93,0.21873,0.19717,0.5,10128,1997,9130,36782,3.63
USA,b,1994,94,0.24093,0.21503,0.5,8131,1748,7257,27653,3.40
